,rt_userid,cong_original_ID,overall,max_pol,weighted_pol,weighted_pol_binary,pol_count,congressperson,Incivility,cong_position,is_policy,CAP_Policy,cat
900,554224,52799707990335504,0.76,-2.0,-1.5,-1.0,2.0,russfeingold,0.054148007,D,0,0,
901,994938,52799707990335504,0.31,-1.0,-1.1095890410958902,-0.7534246575342465,146.0,russfeingold,0.054148007,D,0,0,
902,392244,52799707990335504,0.21,-2.0,-1.2083333333333335,-0.7916666666666666,48.0,russfeingold,0.054148007,D,0,0,
903,329210,52799707990335504,0.03,-1.0,-0.6888888888888889,-0.5111111111111111,45.0,russfeingold,0.054148007,D,0,0,
904,581778,52799707990335504,0.11,-1.0,-0.9256756756756757,-0.8108108108108107,148.0,russfeingold,0.054148007,D,0,0,
905,184595,52799707990335504,0.0,-1.0,-1.0506329113924051,-0.9113924050632911,79.0,russfeingold,0.054148007,D,0,0,
906,16244,52799707990335504,0.15,-1.0,-0.6592592592592592,-0.5259259259259259,135.0,russfeingold,0.054148007,D,0,0,
907,276215,52799707990335504,0.1,-1.0,-0.9411764705882353,-0.7647058823529411,17.0,russfeingold,0.054148007,D,0,0,
908,325287,52799707990335504,0.28,-2.0,-1.5632911392405062,-0.920886075949367,316.0,russfeingold,0.054148007,D,0,0,
909,306361,52799707990335504,0.01,-1.0,-0.8275862068965517,-0.6206896551724138,58.0,russfeingold,0.054148007,D,0,0,
910,438050,52799707990335504,0.06,-1.0,-1.0,-1.0,5.0,russfeingold,0.054148007,D,0,0,
911,269652,52799707990335504,0.02,-1.0,-0.525,-0.42499999999999993,40.0,russfeingold,0.054148007,D,0,0,
912,244711,52799707990335504,0.83,-2.0,-1.0000000000000002,-0.6000000000000001,5.0,russfeingold,0.054148007,D,0,0,
913,225541,52799707990335504,0.03,0.0,-0.7022900763358778,-0.5038167938931298,131.0,russfeingold,0.054148007,D,0,0,
914,581405,52799707990335504,0.01,-1.0,-1.0,-1.0,1.0,russfeingold,0.054148007,D,0,0,
915,620019,52799707990335504,0.23,-1.0,-0.9962686567164178,-0.8619402985074627,268.0,russfeingold,0.054148007,D,0,0,
916,455321,52799707990335504,0.1,-1.0,-0.5,-0.5,4.0,russfeingold,0.054148007,D,0,0,
917,879493,73131179754270704,0.81,-2.0,-2.0,-1.0,4.0,SenatorBoxer,0.12560889,D,1,3,Democrat Out-Group
918,139954,73131179754270704,0.06,-1.0,-1.0439560439560438,-0.7802197802197802,91.0,SenatorBoxer,0.12560889,D,1,3,Democrat Out-Group
919,950792,73131179754270704,0.08,-1.0,-0.513157894736842,-0.5230263157894737,304.0,SenatorBoxer,0.12560889,D,1,3,Democrat Out-Group
920,1440374,123531948273566000,0.16,-1.0,-0.8816568047337278,-0.7633136094674556,169.0,russfeingold,0.09985005,D,1,14,
921,164374,123531948273566000,0.8,-1.0,-1.0098039215686274,-0.7941176470588235,102.0,russfeingold,0.09985005,D,1,14,
922,419012,123531948273566000,0.23,-2.0,-1.3575129533678758,-0.844559585492228,193.0,russfeingold,0.09985005,D,1,14,
923,102275,123531948273566000,0.08,-1.0,-0.8571428571428572,-0.6964285714285715,112.0,russfeingold,0.09985005,D,1,14,
924,1352254,123531948273566000,0.33,-2.0,-1.1428571428571428,-0.7142857142857143,7.0,russfeingold,0.09985005,D,1,14,
925,282096,123531948273566000,0.05,-1.0,-1.2635135135135134,-0.8445945945945946,148.0,russfeingold,0.09985005,D,1,14,
926,184959,123531948273566000,0.87,-1.0,-0.6095238095238096,-0.5523809523809524,105.0,russfeingold,0.09985005,D,1,14,
927,554251,123531948273566000,0.23,-2.0,-1.1809045226130654,-0.7839195979899497,199.0,russfeingold,0.09985005,D,1,14,
928,418761,123531948273566000,0.07,-1.0,-0.8461538461538461,-0.8461538461538463,13.0,russfeingold,0.09985005,D,1,14,
929,145955,123531948273566000,0.18,-1.0,-0.9682539682539681,-0.7248677248677249,189.0,russfeingold,0.09985005,D,1,14,
930,1355873,123531948273566000,0.72,-1.0,-1.2054794520547945,-0.8630136986301369,73.0,russfeingold,0.09985005,D,1,14,
931,48010,123531948273566000,0.16,-2.0,-0.9569892473118279,-0.6021505376344086,93.0,russfeingold,0.09985005,D,1,14,
932,209751,123531948273566000,0.09,-1.0,-1.054054054054054,-0.7702702702702703,74.0,russfeingold,0.09985005,D,1,14,
933,271959,123531948273566000,0.22,-1.0,-0.8829787234042555,-0.6595744680851063,188.0,russfeingold,0.09985005,D,1,14,
934,868095,123531948273566000,0.64,-1.0,-0.8293838862559243,-0.6540284360189573,211.0,russfeingold,0.09985005,D,1,14,
935,869647,123531948273566000,0.15,-1.0,-0.7105263157894736,-0.6973684210526315,76.0,russfeingold,0.09985005,D,1,14,
936,843344,123531948273566000,0.33,-1.0,-0.9846153846153847,-0.8076923076923077,130.0,russfeingold,0.09985005,D,1,14,
937,928196,123531948273566000,0.82,-2.0,-1.75,-1.0,4.0,russfeingold,0.09985005,D,1,14,
938,453778,123531948273566000,0.1,-1.0,-1.1818181818181817,-0.8545454545454545,55.0,russfeingold,0.09985005,D,1,14,
939,968345,123531948273566000,0.24,-1.0,-0.9516129032258064,-0.7580645161290323,62.0,russfeingold,0.09985005,D,1,14,
940,159417,123531948273566000,0.1,-1.0,-1.0,-1.0,2.0,russfeingold,0.09985005,D,1,14,
941,215357,123531948273566000,0.0,-2.0,-1.3333333333333333,-0.8888888888888888,18.0,russfeingold,0.09985005,D,1,14,
942,482908,123531948273566000,0.23,-1.0,-1.032258064516129,-0.9032258064516129,31.0,russfeingold,0.09985005,D,1,14,
943,918040,123531948273566000,0.16,-1.0,-1.0088495575221241,-0.7610619469026549,226.0,russfeingold,0.09985005,D,1,14,
944,1146024,123531948273566000,0.09,,,,,russfeingold,0.09985005,D,1,14,
945,1516861,123531948273566000,0.86,-1.0,-0.8875502008032128,-0.7429718875502008,249.0,russfeingold,0.09985005,D,1,14,
946,640971,123531948273566000,0.44,-2.0,-1.5211267605633805,-0.8873239436619719,71.0,russfeingold,0.09985005,D,1,14,
947,268960,123531948273566000,0.16,-2.0,-1.5,-0.8404255319148937,94.0,russfeingold,0.09985005,D,1,14,
948,334565,123531948273566000,0.81,-2.0,-1.1794871794871797,-0.7743589743589744,195.0,russfeingold,0.09985005,D,1,14,
949,548191,123531948273566000,0.11,-1.0,-1.0769230769230769,-0.9423076923076923,104.0,russfeingold,0.09985005,D,1,14,
950,1202127,123531948273566000,0.02,-2.0,-1.3059701492537314,-0.8805970149253731,134.0,russfeingold,0.09985005,D,1,14,
951,744134,123531948273566000,0.01,-1.0,-0.9333333333333333,-0.7333333333333334,30.0,russfeingold,0.09985005,D,1,14,
952,1077617,123531948273566000,0.46,-1.0,-1.207207207207207,-0.8288288288288288,111.0,russfeingold,0.09985005,D,1,14,
953,542214,123531948273566000,0.14,-1.0,-0.3425925925925926,-0.41666666666666663,108.0,russfeingold,0.09985005,D,1,14,
954,373403,123531948273566000,0.03,-1.0,-0.6896551724137931,-0.5344827586206896,58.0,russfeingold,0.09985005,D,1,14,
955,440483,123531948273566000,0.68,-1.0,-0.8555555555555555,-0.6333333333333333,90.0,russfeingold,0.09985005,D,1,14,
956,172373,123531948273566000,0.93,-1.0,-1.0,-1.0,1.0,russfeingold,0.09985005,D,1,14,
957,628432,123531948273566000,0.13,-1.0,-0.7552447552447552,-0.7062937062937064,143.0,russfeingold,0.09985005,D,1,14,
958,169862,123531948273566000,0.19,0.0,-0.391304347826087,-0.34782608695652173,46.0,russfeingold,0.09985005,D,1,14,
959,234491,123531948273566000,0.18,-2.0,-1.7058823529411766,-1.0,34.0,russfeingold,0.09985005,D,1,14,
960,171213,123531948273566000,0.06,-1.0,-1.0769230769230769,-0.7692307692307692,13.0,russfeingold,0.09985005,D,1,14,
961,611643,123531948273566000,0.02,-1.0,-1.25,-0.9318181818181818,44.0,russfeingold,0.09985005,D,1,14,
962,244640,123531948273566000,0.09,-1.0,-0.9666666666666667,-0.8181818181818181,330.0,russfeingold,0.09985005,D,1,14,
963,296246,123531948273566000,0.85,-1.0,-0.9814814814814816,-0.7222222222222222,54.0,russfeingold,0.09985005,D,1,14,
964,978150,123531948273566000,0.69,-1.0,-1.1944444444444444,-0.8611111111111112,72.0,russfeingold,0.09985005,D,1,14,
965,315569,123531948273566000,0.05,-1.0,-0.9215686274509804,-0.892156862745098,102.0,russfeingold,0.09985005,D,1,14,
966,1028593,123531948273566000,0.65,-2.0,-1.4066496163682864,-0.8644501278772379,391.0,russfeingold,0.09985005,D,1,14,
967,775847,113698884353671008,0.13,-1.0,-1.377431906614786,-0.9416342412451363,257.0,AlanGrayson,0.241061,D,0,0,
968,116367,113698884353671008,0.73,-1.0,-1.1046511627906976,-0.7790697674418605,86.0,AlanGrayson,0.241061,D,0,0,
969,958466,113698884353671008,0.39,-2.0,-1.3416149068322982,-0.8167701863354037,322.0,AlanGrayson,0.241061,D,0,0,
970,1167849,113698884353671008,0.85,-1.0,-1.1358024691358022,-0.7901234567901234,81.0,AlanGrayson,0.241061,D,0,0,
971,1294852,113698884353671008,0.24,-1.0,-0.6499999999999999,-0.5,20.0,AlanGrayson,0.241061,D,0,0,
972,540202,113698884353671008,0.07,-1.0,-0.5727069351230425,-0.6845637583892616,447.0,AlanGrayson,0.241061,D,0,0,
973,326377,113698884353671008,0.01,-1.0,-0.75,-0.625,32.0,AlanGrayson,0.241061,D,0,0,
974,904355,113698884353671008,0.1,-1.0,-0.7058823529411765,-0.6470588235294118,34.0,AlanGrayson,0.241061,D,0,0,
975,140986,113698884353671008,0.96,-2.0,-1.2242424242424241,-0.8181818181818181,165.0,AlanGrayson,0.241061,D,0,0,
976,247395,113698884353671008,0.21,-1.0,-1.1122994652406415,-0.8716577540106951,187.0,AlanGrayson,0.241061,D,0,0,
977,139688,113698884353671008,0.25,-2.0,-1.4747474747474747,-0.9461279461279462,297.0,AlanGrayson,0.241061,D,0,0,
978,876837,113698884353671008,0.08,-1.0,-0.8297872340425532,-0.7446808510638298,47.0,AlanGrayson,0.241061,D,0,0,
979,1028593,113698884353671008,0.65,-2.0,-1.4066496163682864,-0.8644501278772379,391.0,AlanGrayson,0.241061,D,0,0,
980,567093,113698884353671008,0.12,2.0,1.5,0.8,10.0,AlanGrayson,0.241061,D,0,0,
981,1146024,113698884353671008,0.09,,,,,AlanGrayson,0.241061,D,0,0,
982,620112,113698884353671008,0.01,-1.0,-0.9999999999999999,-0.7346938775510204,49.0,AlanGrayson,0.241061,D,0,0,
983,305629,113698884353671008,0.86,-2.0,-1.2857142857142856,-0.8035714285714286,168.0,AlanGrayson,0.241061,D,0,0,
984,1460329,113698884353671008,0.02,-1.0,-0.8333333333333333,-0.75,12.0,AlanGrayson,0.241061,D,0,0,
985,435115,113698884353671008,0.03,-1.0,-0.9482758620689656,-0.6939655172413793,232.0,AlanGrayson,0.241061,D,0,0,
986,321698,113698884353671008,0.15,-1.0,-1.1176470588235297,-0.7941176470588236,68.0,AlanGrayson,0.241061,D,0,0,
987,632527,113698884353671008,0.22,-1.0,-0.8658536585365855,-0.6707317073170732,82.0,AlanGrayson,0.241061,D,0,0,
988,170094,113698884353671008,0.18,-1.0,-1.281045751633987,-0.8758169934640523,153.0,AlanGrayson,0.241061,D,0,0,
989,276893,113698884353671008,0.25,-1.0,-0.9227272727272726,-0.7727272727272727,220.0,AlanGrayson,0.241061,D,0,0,
990,318431,113698884353671008,0.18,-1.0,-0.9344262295081968,-0.8196721311475409,122.0,AlanGrayson,0.241061,D,0,0,
991,536182,113698884353671008,0.84,-2.0,-1.3238636363636362,-0.8295454545454546,176.0,AlanGrayson,0.241061,D,0,0,
992,397814,113698884353671008,0.24,1.0,0.42857142857142855,0.2857142857142857,7.0,AlanGrayson,0.241061,D,0,0,
993,236363,113698884353671008,0.33,-1.0,-1.0606060606060606,-0.8939393939393939,66.0,AlanGrayson,0.241061,D,0,0,
994,1077031,113698884353671008,0.1,-1.0,-1.011111111111111,-0.7444444444444445,90.0,AlanGrayson,0.241061,D,0,0,
995,1358289,113698884353671008,0.13,-1.0,-1.037313432835821,-0.7835820895522388,134.0,AlanGrayson,0.241061,D,0,0,
996,467649,113698884353671008,0.22,-1.0,-1.0036630036630036,-0.8388278388278388,819.0,AlanGrayson,0.241061,D,0,0,
997,67723,113698884353671008,0.36,-2.0,-1.8309859154929577,-0.9608763693270735,639.0,AlanGrayson,0.241061,D,0,0,
998,530622,113698884353671008,0.12,-1.0,-0.9680851063829786,-0.8829787234042553,94.0,AlanGrayson,0.241061,D,0,0,
999,1355873,113698884353671008,0.72,-1.0,-1.2054794520547945,-0.8630136986301369,73.0,AlanGrayson,0.241061,D,0,0,
